,address,zid
701,730-Harvard-Ave-E-Seattle-WA-98102,2103710004
702,623-Federal-Ave-E-302-Seattle-WA-98102,2102951040
703,116-11th-Ave-E-APT-202-Seattle-WA-98102,48708132
707,506-E-Howell-St-UNIT-503-Seattle-WA-98122,2122708361
708,111-14th-Ave-E-APT-E-Seattle-WA-98112,49097931
711,1618-Bellevue-Ave-Seattle-WA-98122,2102252112
712,1125-E-Olive-St-APT-509-Seattle-WA-98122,72500847
713,1812-19th-Ave-APT-212-Seattle-WA-98122,63337558
714,319-Summit-Ave-E-APT-302-Seattle-WA-98102,80126838
715,308-E-Republican-St-APT-901-Seattle-WA-98102,2101362584
716,124-Bellevue-Ave-E-UNIT-402-Seattle-WA-98102,72498127
718,1645-10th-Ave-E-Seattle-WA-98102,2103335308
719,930-10th-Ave-E-Seattle-WA-98102,2101267901
723,1551-Minor-Ave-Seattle-WA-98101,2105094142
724,215-13th-Ave-E-STUDIO-Seattle-WA-98102,2103381064
725,1408-12th-Ave-UNIT-508-Seattle-WA-98122,82365995
726,1966-Harvard-Ave-E-Seattle-WA-98102,49004951
727,505-Belmont-Ave-E-APT-1002-Seattle-WA-98102,48926974
728,711-Broadway-E-APT-6-Seattle-WA-98102,2101336303
730,317-Harvard-Ave-E-APT-310-Seattle-WA-98102,2108025880
731,1818-18th-Ave-APT-303-Seattle-WA-98122,2111529332
735,534-Malden-Ave-E-Seattle-WA-98112,62922605
736,21st-Ave-E-Seattle-WA-98112,2107354923
737,231-Belmont-Ave-E-UNIT-108-Seattle-WA-98102,80118521
738,1125-E-Olive-St-APT-504-Seattle-WA-98122,72499397
739,1019-Belmont-Pl-E-Seattle-WA-98102,48782487
740,Belmont-Ave-E-Seattle-WA-98102,2101383115
741,606-E-Thomas-St-APT-N-Seattle-WA-98102,2146970223
743,220-16th-Ave-E-APT-306-Seattle-WA-98112,2117900324
745,1408-12th-Ave-UNIT-503-Seattle-WA-98122,82365012
747,1122-E-Denny-Way-Seattle-WA-98122,48976109
748,109-11th-Ave-E-Seattle-WA-98102,48976127
749,321-Broadway-E-Seattle-WA-98102,2104885315
750,1122-Broadway-E-201-Seattle-WA-98102,2144275619
751,1321-E-John-St-Seattle-WA-98102,2101657042
752,815-E-Denny-Way-APT-204-Seattle-WA-98122,2101360408
753,1711-E-Olive-Way-APT-305-Seattle-WA-98102,68480703
755,530-Broadway-E-APT-312-Seattle-WA-98102,88877894
756,201-17th-Ave-E-Seattle-WA-98112,2104162667
757,E-Pine-St-Seattle-WA-98122,2101226759
759,1717-Bellevue-Ave-E-Seattle-WA-98122,2103330965
760,509-Bellevue-Ave-E-Seattle-WA-98102,2106174113
761,125-16th-Ave-E-Seattle-WA-98112,2101186913
763,937-17th-Ave-E-Seattle-WA-98112,48725053
766,1715-Harvard-Ave-TOP-Seattle-WA-98122,2101173696
768,1505-11th-Ave-APT-304-Seattle-WA-98122,58386725
770,1107-E-Republican-St-F-1-Seattle-WA-98102,2101212785
771,Harvard-Ave-Seattle-WA-98122,2101212780
772,16th-Ave-E-Seattle-WA-98112,2101456497
773,401-Harvard-Ave-E-APT-4-Seattle-WA-98102,2101399555
774,1620-Belmont-Ave-UNIT-225-Seattle-WA-98122,2121991478
775,1550-Lakeview-Blvd-E-Seattle-WA-98102,2110508023
776,1111-E-Pike-St-APT-602-Seattle-WA-98122,89208540
777,103-Bellevue-Ave-E-APT-508-Seattle-WA-98102,63175298
780,420-Melrose-Ave-E-APT-502-Seattle-WA-98102,48816091
781,E-John-St-Seattle-WA-98112,2101864590
782,902-17th-Ave-E-Seattle-WA-98112,48725066
783,400-Melrose-Ave-E-APT-503-Seattle-WA-98102,49040331
784,521-16th-Ave-E-UNIT-8-Seattle-WA-98112,72495844
785,1029-Belmont-Ave-E-APT-204-Seattle-WA-98102,58387421
786,1808-E-Highland-Dr-Seattle-WA-98112,48725378
787,532-Belmont-Ave-E-STUDIO-Seattle-WA-98102,2103230429
789,1435-E-John-St-UNIT-408-Seattle-WA-98112,2101274217
790,1964-Harvard-Ave-E-Seattle-WA-98102,2124797477
792,1101-10th-Ave-E-APT-202-Seattle-WA-98102,2101528379
793,103-13th-Ave-E-Seattle-WA-98102,2101339525
794,506-E-Howell-St-APT-E305-Seattle-WA-98122,48657961
795,1627-15th-Ave-Seattle-WA-98122,2106710550
796,1000-E-Garfield-St-Seattle-WA-98102,48871559
798,1705-Belmont-Ave-Seattle-WA-98122,2112247374
799,321-Boylston-Ave-E-APT-308-Seattle-WA-98102,48873844
801,1153-17th-Ave-E-Seattle-WA-98112,48725241
802,1011-Belmont-Ave-E-APT-3-Seattle-WA-98102,2101647611
803,1125-E-Olive-St-STE-B-Seattle-WA-98122,72498026
804,320-Melrose-Ave-E-APT-503-Seattle-WA-98102,49051554
805,200-Belmont-Ave-E-1499045-Seattle-WA-98102,2102932715
806,535-16th-Ave-E-Seattle-WA-98112,2112527627
807,1114-Lakeview-Blvd-E-APT-B-Seattle-WA-98102,88876049
808,1707-Boylston-Ave-APT-209-Seattle-WA-98122,82364821
809,721-10th-Ave-E-Seattle-WA-98102,48819005
810,1185-Broadway-E-UNIT-PH7-Seattle-WA-98102,2101164072
812,311-E-Republican-St-APT-402-Seattle-WA-98102,63263912
814,15th-Ave-Seattle-WA-98122,2101385735
816,1014-E-Roy-St-APT-35-Seattle-WA-98102,49089715
817,1185-Broadway-E-Seattle-WA-98102,2121744047
818,1610-Belmont-Ave-APT-505-Seattle-WA-98122,72496082
820,621-12th-Ave-E-Seattle-WA-98102,49011283
821,336-17th-Ave-E-Seattle-WA-98112,48930299
825,515-14th-Ave-E-Seattle-WA-98112,2103758079
827,1512-Summit-Ave-Seattle-WA-98122,2103514206
830,2020-E-Denny-Way-APT-B-Seattle-WA-98122,2126564934
834,801-E-Harrison-St-Seattle-WA-98102,2103555858
835,1811-E-Mercer-St-Seattle-WA-98112,48930203
836,411-Boylston-Ave-E-Seattle-WA-98102,48826207
838,515-Newport-Way-NW-APT-A6-Issaquah-WA-98027,48980608
839,NW-Dogwood-St-Issaquah-WA-98027,2101331936
840,974-NE-Discovery-Walk-Issaquah-WA-98029,2101455523
841,00-Xxx-Issaquah-WA-98027,2102103957
842,26012-SE-152nd-St-Issaquah-WA-98027,48797699
843,25418-SE-159th-St-Issaquah-WA-98027,48968739
844,115-206th-Pl-SE-Issaquah-WA-98027,2101940800
845,1491-Huckleberry-Cir-Issaquah-WA-98029,2139609186
847,8310-316th-Pl-SE-Issaquah-WA-98027,48861958
848,6505-282nd-Ave-SE-Issaquah-WA-98027,65221627
851,22002-SE-40th-Ln-APT-111B-Issaquah-WA-98029,2101350698
852,3007-NE-Harrison-Dr-Issaquah-WA-98029,82363511
853,493-Lingering-Pine-Dr-NW-Issaquah-WA-98027,65228523
854,(Undisclosed-Address)-Issaquah-WA-98027,2111184264
855,25235-SE-Klahanie-Blvd-APT-H101-Issaquah-WA-98029,49081678
857,24312-SE-41st-Pl-50-Issaquah-WA-98029,2116117450
858,464-Front-St-N-Issaquah-WA-98027,2119918552
859,18701-SE-60th-St-Issaquah-WA-98027,48767979
860,585-Mountain-View-Ln-NE-Issaquah-WA-98027,2106998507
